user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_kwh,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,state_of_charge_start,state_of_charge_end,distance_driven_since_last_chargekm,temperature_c,vehicle_age_years,charger_type,user_type
User_1044,Tesla Model 3,100.0,Station_19,Los Angeles,2024-02-13 11:00:00,2024-02-13 13:07:00,17.5349312985,3.7184560198,7.6354888811,26.1161106411,Afternoon,Sunday,89.9146989684,73.0074242122,89.8028625329,-4.3844635464,4.0,DC Fast Charger,Long-Distance Traveler
User_1045,Chevy Bolt,85.0,Station_17,Houston,2024-02-13 12:00:00,2024-02-13 15:15:00,29.7583848391,2.1552441828,29.3850474147,20.0653302279,Morning,Sunday,10.8139054454,36.5483601177,51.2023181033,-1.3533315021,1.0,DC Fast Charger,Casual Driver
User_1046,Chevy Bolt,75.0,Station_325,Houston,2024-02-13 13:00:00,2024-02-13 13:55:00,69.5964749566,2.3390419955,14.8606889765,38.1294957135,Afternoon,Tuesday,60.6389176183,73.0092529635,288.9795540721,73.1695879747,6.0,DC Fast Charger,Long-Distance Traveler
User_1047,BMW i3,75.0,Station_423,Los Angeles,2024-02-13 14:00:00,2024-02-13 17:59:00,49.9339013615,1.1086226127,37.9342282186,28.2864818403,Night,Sunday,121.847280705,52.8347414485,56.7108877158,27.0097209565,2.0,Level 2,Long-Distance Traveler
User_1048,Chevy Bolt,75.0,Station_466,San Francisco,2024-02-13 15:00:00,2024-02-13 17:01:00,14.492160238,3.8892592353,41.3779107591,16.3846673235,Morning,Tuesday,42.787189464,51.7617454656,97.0587932525,25.002273729,3.0,Level 1,Casual Driver
User_1049,Chevy Bolt,85.0,Station_373,New York,2024-02-13 16:00:00,2024-02-13 18:34:00,38.4094016278,2.4975733714,22.1160200971,19.8267671202,Night,Wednesday,10.8190402061,56.5371003051,152.2598669908,-3.6133359037,2.0,Level 1,Casual Driver
User_1050,Tesla Model 3,100.0,Station_246,Houston,2024-02-13 17:00:00,2024-02-13 20:28:00,8.2345841164,0.9049933799000001,43.8128725613,8.6822425148,Morning,Sunday,23.3589082354,97.6615848182,298.7188568371,38.5689607629,3.0,Level 2,Commuter
User_1051,BMW i3,75.0,Station_251,New York,2024-02-13 18:00:00,2024-02-13 19:42:00,34.8616208439,3.4701972955000002,4.9406143274000005,24.3013339649,Evening,Monday,47.979009199000004,69.9965431532,155.7331380701,35.4015992822,3.0,DC Fast Charger,Commuter
User_1052,Hyundai Kona,62.0,Station_455,Chicago,2024-02-13 19:00:00,2024-02-13 21:32:00,57.9274659997,1.7154703221,25.6037993318,31.5361432834,Evening,Sunday,67.6459014448,78.307379567,59.4270246814,34.6574181508,5.0,Level 2,Commuter
User_1053,Tesla Model 3,50.0,Station_81,New York,2024-02-13 20:00:00,2024-02-13 21:22:00,49.4092427263,2.8793142484,34.0148546017,38.9201513335,Afternoon,Saturday,75.9883819531,84.9362748761,274.9805426032,-7.571738422,5.0,Level 2,Long-Distance Traveler
User_1054,Tesla Model 3,50.0,Station_39,Los Angeles,2024-02-13 21:00:00,2024-02-14 00:33:00,9.980781528,1.8536958221000002,33.3330043335,21.0950036711,Night,Monday,35.8515955548,67.5841109871,30.4325458995,37.8050481318,5.0,Level 1,Casual Driver
User_1055,Hyundai Kona,62.0,Station_36,New York,2024-02-13 22:00:00,2024-02-14 01:36:00,29.0524463781,2.9477983488,15.9635329168,7.6771420639,Night,Sunday,25.8453357096,90.9733781794,195.6208581013,-1.9739257222000002,4.0,Level 2,Commuter
User_1056,Chevy Bolt,75.0,Station_424,New York,2024-02-13 23:00:00,2024-02-14 02:47:00,42.0942333507,1.0017255392,6.3100264876,3.6685847459,Morning,Monday,51.6796900789,95.8111296015,103.2799868395,30.7222571148,0.0,DC Fast Charger,Commuter
User_1057,Nissan Leaf,75.0,Station_429,New York,2024-02-14 00:00:00,2024-02-14 01:47:00,45.7695476349,0.9570522515000001,17.4005266429,14.0233374955,Evening,Sunday,30.7408582602,81.8451096406,152.2598669908,1.2609506919,4.0,Level 2,Long-Distance Traveler
User_1058,BMW i3,75.0,Station_388,San Francisco,2024-02-14 01:00:00,2024-02-14 03:01:00,53.7132870126,0.8914608033,18.6229764747,29.0273372085,Afternoon,Tuesday,49.9231442876,56.1814826303,36.4240385662,23.7636598977,4.0,Level 2,Commuter
User_1059,Nissan Leaf,55.8166937599,Station_486,San Francisco,2024-02-14 02:00:00,2024-02-14 05:35:00,66.4055075694,3.02669269,39.8561895863,35.474307579,Evening,Thursday,15.557362353,78.8499962835,61.6118940299,33.7852165145,0.0,Level 2,Casual Driver
User_1060,Hyundai Kona,85.0,Station_409,Chicago,2024-02-14 03:00:00,2024-02-14 04:57:00,11.456912305,3.5075870273,18.9053728314,27.0267290198,Night,Tuesday,89.1103295404,51.8213356256,99.8080312427,15.4422121403,2.0,DC Fast Charger,Casual Driver
User_1061,Tesla Model 3,100.0,Station_197,Los Angeles,2024-02-14 04:00:00,2024-02-14 04:42:00,75.5709644953,2.5744522324,21.5124649191,5.9850148365999996,Afternoon,Friday,32.7476081556,57.6822902494,281.3132043756,13.4128473704,4.0,Level 2,Commuter
User_1062,Tesla Model 3,50.0,Station_158,New York,2024-02-14 05:00:00,2024-02-14 06:12:00,44.3612562774,2.8696201272,3.9186557714,6.9791772415,Evening,Sunday,72.8216052728,64.5986686821,63.032426218,39.937475583,7.0,Level 1,Casual Driver
User_1063,BMW i3,62.0,Station_204,New York,2024-02-14 06:00:00,2024-02-14 07:45:00,28.2530314049,0.9086353851000001,30.0024293133,12.1724301462,Evening,Wednesday,77.2337354033,82.6095392566,151.4129324157,1.9407538507000002,4.0230796487,Level 2,Commuter
User_1064,Tesla Model 3,100.0,Station_196,New York,2024-02-14 07:00:00,2024-02-14 08:20:00,39.4888310675,0.8584585119,16.3715160659,27.767499458,Morning,Monday,26.6855222663,90.0246773298,250.8122635367,35.7491547591,7.0,Level 2,Commuter
User_1065,Tesla Model 3,75.0,Station_216,New York,2024-02-14 08:00:00,2024-02-14 08:48:00,25.3658576501,0.5600185391,37.5830895491,7.1434737293,Morning,Friday,22.4745677046,72.9195428099,152.2598669908,24.9060889847,6.0,Level 1,Casual Driver
User_1066,BMW i3,62.0,Station_285,San Francisco,2024-02-14 09:00:00,2024-02-14 11:58:00,69.2109612715,2.2869941237,28.7566202523,5.5508990287,Night,Saturday,27.7660559955,55.4632242811,66.2003082383,11.8889339563,5.0,Level 1,Casual Driver
User_1067,BMW i3,45.8159872,Station_457,Chicago,2024-02-14 10:00:00,2024-02-14 12:31:00,34.6022045939,2.5188389032,5.5797504553,29.2390098372,Evening,Friday,21.2447917416,73.4362802307,155.184235825,5.0972289178,6.0,Level 1,Long-Distance Traveler
User_1068,Hyundai Kona,62.0,Station_196,Houston,2024-02-14 11:00:00,2024-02-14 11:53:00,40.7870034809,3.4318472031000002,11.0318507483,22.8646478443,Morning,Thursday,68.7613419419,55.1461586756,159.6155013686,-0.6584932384000001,3.0,Level 1,Long-Distance Traveler
User_1069,Tesla Model 3,62.0,Station_307,Los Angeles,2024-02-14 12:00:00,2024-02-14 12:55:00,21.8712532908,0.5720001264,10.6020563421,25.9872768652,Evening,Sunday,44.9194661555,53.7466042927,296.5755522561,33.4047734415,1.0,Level 1,Commuter
User_1070,Tesla Model 3,75.0,Station_152,New York,2024-02-14 13:00:00,2024-02-14 16:22:00,47.2320708404,3.6437739337,42.960307193,37.9003264166,Afternoon,Monday,12.4340822562,68.0608309434,208.815604611,10.7391230653,2.0,Level 1,Casual Driver
User_1071,Hyundai Kona,62.0,Station_14,Chicago,2024-02-14 14:00:00,2024-02-14 17:05:00,42.6914053796,2.8776043899,18.560045676,13.9304368564,Evening,Tuesday,64.4872831784,150.7881071218,246.1538642093,28.1005548808,5.0,DC Fast Charger,Commuter
User_1072,Chevy Bolt,82.6668112068,Station_325,Houston,2024-02-14 15:00:00,2024-02-14 17:29:00,18.7904930541,1.6391313509,38.2618298894,39.516191052799996,Evening,Monday,41.7717522016,67.0665260867,152.2598669908,-2.7366376036,3.0,Level 2,Long-Distance Traveler
User_1073,Chevy Bolt,100.0,Station_146,Chicago,2024-02-14 16:00:00,2024-02-14 17:51:00,47.2852543334,0.6580871477,3.6029398557,11.9665548652,Night,Wednesday,64.5661454441,63.955239777,295.2142781521,-3.6673597145,1.0,DC Fast Charger,Commuter
User_1074,Chevy Bolt,62.0,Station_426,San Francisco,2024-02-14 17:00:00,2024-02-14 19:09:00,30.165570664,1.1724526452,21.3439364823,27.3884736446,Afternoon,Monday,77.6038970294,58.5529398801,185.5529649294,37.2224784548,5.0,DC Fast Charger,Casual Driver
User_1075,Hyundai Kona,85.0,Station_57,Houston,2024-02-14 18:00:00,2024-02-14 21:06:00,34.8951132661,1.6033969008,4.8814361986,33.6750182699,Afternoon,Friday,61.5326507826,89.0010378138,269.8883399506,-6.4287423534,1.0,Level 1,Casual Driver
User_1076,Tesla Model 3,100.0,Station_211,Chicago,2024-02-14 19:00:00,2024-02-14 19:46:00,54.96447202,3.5229376065,41.4070455742,38.77291672,Morning,Friday,19.8264279136,92.7765202491,141.4683096277,39.5337988913,3.0,Level 2,Long-Distance Traveler
User_1077,Hyundai Kona,50.0,Station_268,San Francisco,2024-02-14 20:00:00,2024-02-14 21:37:00,74.7858193973,1.6785135181,36.5534672847,31.302135288,Afternoon,Tuesday,37.3671232961,98.5554561491,245.5974514649,21.3792883165,7.0,DC Fast Charger,Commuter
User_1078,Hyundai Kona,75.0,Station_210,Chicago,2024-02-14 21:00:00,2024-02-14 22:13:00,34.790547823,1.8138832723,23.2152577922,31.8011366012,Night,Tuesday,42.6703744505,75.6960926542,247.7485504615,17.2417871504,5.0,Level 2,Commuter
User_1079,Chevy Bolt,75.0,Station_17,Chicago,2024-02-14 22:00:00,2024-02-14 23:30:00,69.1330902482,3.0076728842,10.7055578321,17.3874168266,Morning,Tuesday,28.9030166432,78.3486221983,91.5511712731,3.4429041709,2.0,Level 2,Casual Driver
User_1080,Nissan Leaf,78.4316708168,Station_286,Houston,2024-02-14 23:00:00,2024-02-15 01:32:00,38.0853637689,1.9490036809,1.6549370677000002,15.6316513106,Evening,Saturday,11.8305019216,97.6297835973,135.7109313108,-5.9392058,7.0,Level 1,Long-Distance Traveler
User_1081,Tesla Model 3,50.0,Station_344,San Francisco,2024-02-15 00:00:00,2024-02-15 02:02:00,27.7527459179,0.9038658015000001,31.6558962845,17.0907196891,Afternoon,Sunday,24.8436320062,87.9373310756,265.6948968905,34.0228800726,1.0,Level 2,Casual Driver
User_1082,Chevy Bolt,85.0,Station_203,New York,2024-02-15 01:00:00,2024-02-15 04:45:00,41.654845173300004,0.14002998960000002,11.1091255646,33.3877573207,Evening,Wednesday,90.9315895276,52.8420994492,111.8625958092,13.0730564511,2.9314207553,DC Fast Charger,Casual Driver
User_1083,Nissan Leaf,85.0,Station_99,Los Angeles,2024-02-15 02:00:00,2024-02-15 03:43:00,35.3868254013,2.3077936192,44.8489904969,38.4035041176,Morning,Saturday,34.6353007637,54.2658912123,286.8353638063,-7.6434237934,7.0,DC Fast Charger,Long-Distance Traveler
User_1084,Nissan Leaf,85.0,Station_279,Houston,2024-02-15 03:00:00,2024-02-15 06:02:00,68.5676786077,1.5582031664,16.4754710016,24.5348684577,Afternoon,Saturday,68.2737038427,93.5739470993,92.0449120273,-9.8316782964,2.0,Level 1,Casual Driver
User_1085,BMW i3,106.82055688209999,Station_209,San Francisco,2024-02-15 04:00:00,2024-02-15 05:36:00,42.6914053796,2.2151407225,38.9685637171,6.563206185,Morning,Saturday,18.3363161888,86.0444443981,30.6493065244,17.7751475766,6.0,DC Fast Charger,Commuter
User_1086,Tesla Model 3,50.0,Station_129,Chicago,2024-02-15 05:00:00,2024-02-15 07:20:00,36.4654733395,1.2091658669,37.8602849894,9.9415094603,Morning,Monday,21.0234699711,82.1794138171,56.4294511535,36.1518298538,1.0,Level 1,Commuter
User_1087,Nissan Leaf,100.0,Station_335,San Francisco,2024-02-15 06:00:00,2024-02-15 06:31:00,44.6404895267,1.1966550704,25.6037993318,17.6587259761,Afternoon,Thursday,32.3026196699,69.5774598808,294.756852059,-6.2648919552,6.0,DC Fast Charger,Commuter
User_1088,Chevy Bolt,50.0,Station_288,Los Angeles,2024-02-15 07:00:00,2024-02-15 08:58:00,40.2716357527,2.6929121261,49.5663805841,25.548889447,Afternoon,Sunday,21.8267035655,67.9982023149,156.485429978,33.7913423729,2.0,DC Fast Charger,Casual Driver
User_1089,BMW i3,62.0,Station_252,Los Angeles,2024-02-15 08:00:00,2024-02-15 11:26:00,34.4333636407,0.6802510481,34.1719797265,12.6459574602,Morning,Monday,77.3042519662,54.7363742679,265.8371724475,22.2061960072,3.0,Level 1,Long-Distance Traveler
User_1090,Tesla Model 3,50.0,Station_265,New York,2024-02-15 09:00:00,2024-02-15 12:47:00,42.6914053796,0.9421431296,15.4152822604,31.4729315104,Night,Tuesday,21.3899572474,70.3751646019,266.593025494,20.7801469025,3.0,Level 2,Long-Distance Traveler
User_1091,Hyundai Kona,85.0,Station_271,New York,2024-02-15 10:00:00,2024-02-15 10:55:00,18.5613859252,1.5760735824,25.6037993318,7.2513468085,Afternoon,Wednesday,28.7994416432,51.4842586145,397.8180926184,26.2033740699,1.0,Level 1,Long-Distance Traveler
User_1092,Chevy Bolt,75.0,Station_412,Los Angeles,2024-02-15 11:00:00,2024-02-15 14:49:00,59.7977690947,2.1221513829,14.5649294225,22.9342150211,Morning,Saturday,28.1891854574,96.0265074306,276.2253767652,-0.6351476144,4.0,Level 2,Long-Distance Traveler
User_1093,Nissan Leaf,75.0,Station_408,Houston,2024-02-15 12:00:00,2024-02-15 14:08:00,59.7683124703,3.2539439708,35.0549894217,39.2979089098,Evening,Monday,81.9549969916,59.9465061063,166.3327651383,18.1646433636,2.0,Level 2,Long-Distance Traveler
User_1094,Nissan Leaf,62.0,Station_188,Houston,2024-02-15 13:00:00,2024-02-15 13:56:00,36.7015201631,1.8724897379,19.1219326439,5.5556047628,Evening,Sunday,26.3481984423,95.162887067,49.5508274275,30.2858475358,6.4540013446,Level 1,Casual Driver
User_1095,Chevy Bolt,62.0,Station_419,Chicago,2024-02-15 14:00:00,2024-02-15 15:58:00,10.2317759234,2.6867849757,44.9556249489,36.6448895658,Afternoon,Friday,58.9481186825,54.5162068528,112.0138671099,-3.8238030689,5.0,Level 1,Long-Distance Traveler
User_1096,Nissan Leaf,100.0,Station_214,New York,2024-02-15 15:00:00,2024-02-15 17:55:00,24.2305368642,0.9340104812000001,7.7573413181,23.5291387175,Afternoon,Sunday,17.6959755042,75.4995913898,171.9916019481,4.97528595,5.0,Level 1,Commuter
User_1097,BMW i3,85.0,Station_283,Chicago,2024-02-15 16:00:00,2024-02-15 19:31:00,21.7061243284,2.5051031041,47.9795449831,8.1235003163,Evening,Saturday,17.0756917551,94.5111556731,169.8323958415,18.7488220956,5.0,Level 2,Casual Driver
User_1098,Tesla Model 3,85.0,Station_211,New York,2024-02-15 17:00:00,2024-02-15 17:30:00,57.8962718029,1.7338146134999999,10.4116463383,23.0851563881,Morning,Sunday,53.193063749,96.3395422828,101.5541015622,23.9063200517,5.0,Level 2,Commuter
User_1099,BMW i3,85.0,Station_365,Los Angeles,2024-02-15 18:00:00,2024-02-15 21:38:00,35.1710649441,1.3929038767,38.8210690473,39.9110415094,Morning,Monday,78.1767028249,39.3282356555,178.0107381269,8.223655112,1.0,Level 2,Long-Distance Traveler
User_1100,Nissan Leaf,75.0,Station_76,Houston,2024-02-15 19:00:00,2024-02-15 21:12:00,15.7295511654,3.882674593,38.3151590117,19.6337702975,Morning,Friday,10.8742719174,80.2922380448,279.031375928,10.7533778253,5.0,Level 2,Long-Distance Traveler
User_1101,Hyundai Kona,85.0,Station_148,Houston,2024-02-15 20:00:00,2024-02-15 22:40:00,34.0779997348,2.3648870146,12.597620214700001,19.5700206313,Night,Monday,70.1244770193,61.5965212303,152.2598669908,5.3699158242,1.0,Level 1,Commuter
User_1102,Tesla Model 3,100.0,Station_321,Los Angeles,2024-02-15 21:00:00,2024-02-16 00:45:00,26.0502440757,2.0344660265,27.1455219986,36.2160370612,Afternoon,Monday,88.8546322058,69.4717483239,211.4946307171,19.3946954109,2.0,Level 1,Commuter
User_1103,Tesla Model 3,85.0,Station_213,Chicago,2024-02-15 22:00:00,2024-02-15 23:10:00,21.8479082322,3.2757160232,25.6037993318,11.7674490045,Night,Saturday,19.545511402,54.5126380842,240.6560602969,11.9136633073,0.0,Level 2,Casual Driver
User_1104,Chevy Bolt,75.0,Station_433,Chicago,2024-02-15 23:00:00,2024-02-16 02:14:00,15.4255108784,1.7093751261999999,18.9999255899,22.7681072757,Night,Monday,27.0992732391,55.4212337058,218.1421991726,0.0099608325,1.0,DC Fast Charger,Long-Distance Traveler
User_1105,Chevy Bolt,85.0,Station_109,San Francisco,2024-02-16 00:00:00,2024-02-16 01:20:00,13.6506980399,1.4602158515,33.3040908658,38.3143102396,Night,Tuesday,44.3885783214,86.6084085437,152.2598669908,28.9191398968,5.0,Level 1,Long-Distance Traveler
User_1106,Hyundai Kona,75.0,Station_129,New York,2024-02-16 01:00:00,2024-02-16 01:44:00,24.7756593947,0.8780886178,25.6037993318,7.6407477418,Night,Sunday,41.8999447401,52.6217285548,171.1064685693,0.9511299231,6.6645103357,DC Fast Charger,Long-Distance Traveler
User_1107,Tesla Model 3,75.0,Station_10,Chicago,2024-02-16 02:00:00,2024-02-16 02:37:00,67.4581273421,0.8732927437,17.8855593218,29.5186240457,Morning,Friday,58.3627700868,83.4210685203,93.3487226182,24.4157498648,4.0,DC Fast Charger,Commuter
User_1108,Hyundai Kona,62.0,Station_47,Los Angeles,2024-02-16 03:00:00,2024-02-16 04:07:00,12.0432473623,1.0286224737,25.6037993318,22.7428397565,Afternoon,Wednesday,22.7106136346,62.2759333563,284.1948590642,12.5885178664,5.0,DC Fast Charger,Long-Distance Traveler
User_1109,Chevy Bolt,85.0,Station_379,Chicago,2024-02-16 04:00:00,2024-02-16 06:23:00,61.2314659023,2.3313103475,9.1425032977,38.6627026334,Afternoon,Thursday,53.2402883998,85.7764067232,13.7944611329,38.9638633972,7.0,Level 2,Casual Driver
User_1110,Chevy Bolt,50.0,Station_315,Houston,2024-02-16 05:00:00,2024-02-16 06:52:00,23.1932902173,2.0077104428,31.9831924641,5.8115590555,Night,Sunday,72.8811847095,86.93554787,181.0498499302,17.075369317,7.0,Level 1,Casual Driver
User_1111,Tesla Model 3,85.0,Station_96,New York,2024-02-16 06:00:00,2024-02-16 07:25:00,48.3861769798,3.7383644543,27.8052308478,15.9865893609,Afternoon,Saturday,19.3235262252,81.9262446452,112.097739174,17.9470294941,7.0,DC Fast Charger,Commuter
User_1112,BMW i3,75.0,Station_446,San Francisco,2024-02-16 07:00:00,2024-02-16 10:24:00,29.6808062668,3.7216169246,45.6713350801,21.0644577427,Evening,Friday,79.2209783305,54.3672687568,265.9793027849,34.1885741756,3.0,Level 2,Commuter
User_1113,Nissan Leaf,85.0,Station_103,New York,2024-02-16 08:00:00,2024-02-16 10:12:00,25.0883690419,3.4473801775,4.9591554928,21.5292387401,Morning,Tuesday,36.83547252,58.6046336965,152.2598669908,-9.6009060828,5.0,Level 1,Casual Driver
User_1114,Chevy Bolt,75.0,Station_380,Houston,2024-02-16 09:00:00,2024-02-16 11:47:00,42.6914053796,2.2209072511,47.6561672809,19.8055933354,Afternoon,Friday,25.1843166933,80.2357804077,200.8832181318,20.7779792343,6.0,Level 2,Commuter
User_1115,Chevy Bolt,100.0,Station_342,Houston,2024-02-16 10:00:00,2024-02-16 12:11:00,56.1150925023,1.0574159302,5.4880395053,16.3478360996,Morning,Wednesday,22.3498792993,80.0884845186,81.9684014043,36.5925390113,7.0,Level 1,Commuter
User_1116,BMW i3,50.0,Station_146,Houston,2024-02-16 11:00:00,2024-02-16 12:47:00,15.8987342252,3.1651999022,40.4445219262,12.0676803624,Evening,Saturday,46.2183994897,60.728120985,211.552868029,-5.068598814,7.0,Level 1,Long-Distance Traveler
User_1117,BMW i3,85.0,Station_368,Houston,2024-02-16 12:00:00,2024-02-16 15:26:00,41.1570139096,3.2634983979,46.129688874,13.4423793824,Morning,Friday,31.4678453799,77.4521090411,125.7627771543,29.4542123966,5.0,Level 2,Casual Driver
User_1118,Hyundai Kona,50.0,Station_430,Los Angeles,2024-02-16 13:00:00,2024-02-16 16:18:00,41.9058639902,1.8944880906,24.4795714486,26.7280882621,Evening,Sunday,46.4009428712,58.9331602666,44.5058947599,11.7683466494,5.0,DC Fast Charger,Long-Distance Traveler
User_1119,Hyundai Kona,85.0,Station_416,San Francisco,2024-02-16 14:00:00,2024-02-16 15:52:00,8.3357891602,2.4329371336,41.7587632201,8.2124900844,Night,Tuesday,15.6253274174,42.505159757,206.2702339067,-7.327746525,4.0,Level 1,Casual Driver
User_1120,Nissan Leaf,62.0,Station_27,Houston,2024-02-16 15:00:00,2024-02-16 15:59:00,90.235503582,1.2859901675,4.8414506135,35.0288481935,Afternoon,Saturday,70.5520108343,50.5180773539,102.7551582817,36.3683292019,1.0,Level 1,Long-Distance Traveler
User_1121,Nissan Leaf,62.0,Station_220,Houston,2024-02-16 16:00:00,2024-02-16 16:34:00,18.1024722668,1.9346884586000002,41.552732607,37.6968054668,Night,Tuesday,33.3008831569,99.7009345907,51.2394338055,1.1026309087,3.0,DC Fast Charger,Casual Driver
User_1122,Tesla Model 3,50.0,Station_18,Chicago,2024-02-16 17:00:00,2024-02-16 19:28:00,59.1985401546,3.4047280954,10.5536058817,7.0348509988,Afternoon,Saturday,32.9016147792,90.2352714104,286.816520425,2.4830737075,6.0,Level 1,Casual Driver
User_1123,Hyundai Kona,85.0,Station_167,San Francisco,2024-02-16 18:00:00,2024-02-16 21:48:00,42.6914053796,3.7776913681,7.7512659486,11.57425868,Night,Thursday,25.6122448454,76.5129137414,249.1285256599,5.1508228406,5.0,DC Fast Charger,Casual Driver
User_1124,Chevy Bolt,85.0,Station_433,New York,2024-02-16 19:00:00,2024-02-16 20:00:00,15.7747630645,2.6897456987,25.3648636341,36.2255346616,Evening,Wednesday,59.6109727969,58.9596311428,297.1023219595,23.9630661327,7.0,Level 1,Commuter
User_1125,Hyundai Kona,50.0,Station_477,San Francisco,2024-02-16 20:00:00,2024-02-16 23:29:00,75.0902736231,1.8494180047,12.3744939875,6.1233079268,Afternoon,Thursday,61.9282907892,50.5127574689,150.2600995486,23.9819183029,3.0,DC Fast Charger,Long-Distance Traveler
User_1126,Chevy Bolt,100.0,Station_82,San Francisco,2024-02-16 21:00:00,2024-02-16 21:52:00,23.9150037963,2.3328088172,33.504959547,5.5872199993,Night,Sunday,38.2707324562,84.4808657892,295.9721051268,4.832295504,2.0,Level 1,Commuter
User_1127,BMW i3,50.0,Station_428,San Francisco,2024-02-16 22:00:00,2024-02-16 23:17:00,13.8199712449,2.0907776152,12.2748365088,20.8370476236,Morning,Sunday,86.6087586503,99.0931274937,119.3446429848,38.5889164603,7.0,Level 1,Commuter
User_1128,Hyundai Kona,62.0,Station_72,Houston,2024-02-16 23:00:00,2024-02-17 01:18:00,79.9726719069,1.1579435523,37.4621891522,8.4714451406,Morning,Sunday,75.8289747463,67.9764502189,117.6978933162,16.0524131391,5.0,Level 1,Casual Driver
User_1129,BMW i3,50.0,Station_310,Houston,2024-02-17 00:00:00,2024-02-17 01:09:00,5.1638070879,3.910006446,5.2652032848,7.4118393461,Night,Monday,32.1714273264,56.7239574165,45.4005986556,-9.8245747664,2.0,DC Fast Charger,Casual Driver
User_1130,Nissan Leaf,75.0,Station_479,Los Angeles,2024-02-17 01:00:00,2024-02-17 01:35:00,55.0952558411,1.2894389881000001,45.2106299386,8.6318788158,Evening,Sunday,54.1634765498,56.6962175601,100.8403905933,3.2874178752,3.0,Level 1,Commuter
User_1131,Nissan Leaf,102.3993712975,Station_254,New York,2024-02-17 02:00:00,2024-02-17 03:07:00,38.1882110997,3.2278267741,23.1963736987,8.6443666853,Night,Tuesday,40.6290237356,62.7952021415,72.322303532,21.1813874759,6.0,Level 2,Commuter
User_1132,Tesla Model 3,60.3092024506,Station_162,Chicago,2024-02-17 03:00:00,2024-02-17 06:18:00,41.1316872297,0.6326302701000001,46.5433562989,10.681195173,Morning,Thursday,64.7483680999,92.6945687642,224.5599165955,11.1337410481,4.4351522292,Level 2,Commuter
User_1133,Hyundai Kona,100.0,Station_327,San Francisco,2024-02-17 04:00:00,2024-02-17 06:09:00,55.1998384027,1.7011173546,26.970342585,13.3225947389,Afternoon,Tuesday,28.6872206603,81.1118879212,152.2598669908,15.3031624718,6.0,Level 2,Casual Driver
User_1134,BMW i3,75.0,Station_420,New York,2024-02-17 05:00:00,2024-02-17 05:56:00,72.3112163597,0.9453801792000001,34.2616681474,23.893749111,Afternoon,Saturday,59.4911080087,92.3129306095,54.1387097833,8.41258161,0.0,Level 1,Casual Driver
User_1135,Chevy Bolt,75.0,Station_402,New York,2024-02-17 06:00:00,2024-02-17 09:52:00,37.4938057022,1.8547686901,15.8000041642,7.3926874956,Night,Tuesday,86.5444515587,93.3817789114,215.8995535654,0.40035487280000004,7.0,DC Fast Charger,Casual Driver
User_1136,Nissan Leaf,62.0,Station_38,Los Angeles,2024-02-17 07:00:00,2024-02-17 08:38:00,55.3749542907,3.136208978,18.0502374872,8.6234985371,Afternoon,Monday,57.0695006595,92.4203899407,270.0365182638,-2.6422433912,2.0,DC Fast Charger,Long-Distance Traveler
User_1137,Nissan Leaf,75.0,Station_443,Chicago,2024-02-17 08:00:00,2024-02-17 09:26:00,33.467398985,3.3861550875,18.9429760365,33.2242609002,Morning,Tuesday,44.2543230491,91.0601925501,40.3186172289,26.8277321001,6.0,Level 1,Commuter
User_1138,Chevy Bolt,85.0,Station_393,San Francisco,2024-02-17 09:00:00,2024-02-17 09:46:00,53.3595201846,3.3830704456,11.3141311867,23.0578652263,Afternoon,Saturday,29.8771683762,95.5354366538,152.2598669908,3.5074136855,0.0,Level 2,Commuter
User_1139,BMW i3,62.0,Station_201,Chicago,2024-02-17 10:00:00,2024-02-17 11:40:00,76.0376893779,2.1970501611,14.8929027787,14.9569567723,Night,Saturday,87.912453875,67.0497861378,259.7179826677,23.1894559888,4.0,DC Fast Charger,Long-Distance Traveler
User_1140,BMW i3,75.0,Station_494,Los Angeles,2024-02-17 11:00:00,2024-02-17 12:16:00,9.7933490712,3.7602356269,12.8865734795,20.9112745584,Night,Thursday,89.0376976977,54.0741280923,60.3284563193,31.3543938729,6.0,Level 1,Commuter
User_1141,Hyundai Kona,85.0,Station_200,Houston,2024-02-17 12:00:00,2024-02-17 13:48:00,45.4534488521,1.4410908930000002,28.1940420642,39.5970500762,Night,Sunday,18.3061668809,66.4284764241,131.054240988,28.5136944457,7.0,DC Fast Charger,Commuter
User_1142,Hyundai Kona,100.0,Station_255,New York,2024-02-17 13:00:00,2024-02-17 15:19:00,31.7286822859,2.2946149965,37.5032020708,28.3768605401,Morning,Wednesday,76.8408123666,87.5587796853,47.4162115265,7.5800392334,0.0,Level 2,Commuter
User_1143,Tesla Model 3,62.0,Station_179,San Francisco,2024-02-17 14:00:00,2024-02-17 14:42:00,76.1647884421,2.4754102393,32.557458225,26.7656096344,Evening,Friday,24.928497413,79.5576146483,82.9998086954,38.5032721628,4.0,Level 2,Long-Distance Traveler
User_1144,Nissan Leaf,75.0,Station_35,Houston,2024-02-17 15:00:00,2024-02-17 17:48:00,59.1686433563,2.765621657,15.2225135278,18.8169947744,Afternoon,Thursday,50.5101059668,68.5977643664,156.8102394234,29.0636877247,1.0,DC Fast Charger,Long-Distance Traveler
